label,track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1,7,0.552,0.367,1,-9.211,1,0.0332,0.773,1.15e-05,0.132,0.312,116.002,398733
1,32,0.69,0.505,11,-9.503,1,0.0355,0.347,0.0,0.269,0.793,87.889,253773
1,76,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,275280
1,19,0.397,0.37,5,-7.368,0,0.0684,0.427,4.79e-05,0.138,0.184,97.543,295533
1,67,0.365,0.273,4,-16.526,0,0.038,0.94,0.431,0.109,0.238,132.285,248965
1,60,0.615,0.91,11,-4.248,1,0.0347,0.5,0.511,0.281,0.77,111.013,226333
1,60,0.331,0.607,0,-4.786,1,0.0676,0.0812,1.59e-05,0.23,0.118,158.737,243213
1,39,0.505,0.267,9,-7.372,1,0.0386,0.793,0.0,0.154,0.236,127.769,210352
1,0,0.525,0.541,0,-9.092,0,0.0299,0.49,0.011,0.0935,0.503,139.909,286187
1,43,0.556,0.798,2,-6.531,1,0.0367,0.0549,4.48e-06,0.37,0.591,175.651,298227
1,20,0.539,0.378,9,-8.291,1,0.033,0.748,0.0,0.0967,0.185,142.005,237147
1,68,0.569,0.596,8,-6.486,1,0.171,0.457,8.99e-05,0.205,0.757,93.134,217347
1,34,0.295,0.76,9,-3.55,1,0.0551,0.218,0.0,0.24,0.345,143.32,345227
1,66,0.585,0.625,5,-5.94,1,0.109,0.0146,1.8e-06,0.131,0.28,68.68,185863
1,48,0.658,0.55,9,-6.705,1,0.0302,0.457,0.000728,0.114,0.727,168.289,277493
1,70,0.76,0.579,0,-7.374,1,0.0569,0.0129,0.00351,0.106,0.125,100.01,213600
1,26,0.814,0.472,2,-7.648,1,0.076,0.139,0.0178,0.174,0.544,90.992,205707
1,52,0.593,0.783,0,-3.717,0,0.183,0.16,7.91e-05,0.0765,0.6,121.778,230800
1,62,0.367,0.538,8,-5.121,0,0.0421,0.895,0.000581,0.149,0.274,129.092,233160
1,44,0.565,0.734,5,-4.82,1,0.0416,0.127,0.0,0.108,0.474,142.006,202549
1,1,0.773,0.518,11,-8.188,1,0.145,0.117,0.0136,0.611,0.642,104.024,246952
1,69,0.831,0.921,5,-2.383,0,0.0581,0.153,0.00213,0.305,0.794,108.002,239227
1,67,0.695,0.746,5,-3.952,0,0.0482,0.227,0.0,0.254,0.576,91.698,167680
1,29,0.759,0.536,3,-8.537,1,0.0429,0.0455,0.0,0.0313,0.842,90.073,265467
1,30,0.631,0.715,1,-6.083,0,0.0277,0.0299,0.0,0.121,0.42,135.826,176880
1,78,0.673,0.579,0,-6.029,0,0.0392,0.0692,8.61e-05,0.186,0.262,96.009,172916
1,36,0.251,0.917,2,-5.552,1,0.118,0.000678,0.000453,0.217,0.504,127.112,149707
1,1,0.685,0.499,7,-9.671,1,0.0373,0.365,4.34e-05,0.183,0.722,102.902,227400
1,0,0.765,0.484,4,-8.571,1,0.205,0.248,0.0,0.579,0.644,95.143,182427
1,50,0.62,0.514,8,-7.948,1,0.0417,0.431,0.0,0.148,0.453,140.062,269027
1,0,0.464,0.24,2,-12.213,1,0.0456,0.941,0.000137,0.322,0.287,90.972,198120
1,53,0.54,0.168,10,-11.772,1,0.0654,0.25,0.0284,0.258,0.16,97.798,192042
1,48,0.526,0.837,6,-6.565,1,0.282,0.111,1.23e-06,0.286,0.438,82.196,241733
1,26,0.415,0.613,6,-4.921,0,0.104,0.000836,0.00482,0.212,0.591,135.869,255720
1,53,0.567,0.675,5,-6.699,0,0.219,0.335,0.0,0.247,0.651,167.737,222200
1,44,0.665,0.452,6,-8.486,0,0.0257,0.14,8.03e-06,0.125,0.304,136.12,272360
1,52,0.612,0.938,10,-7.253,0,0.0562,2.51e-05,0.717,0.329,0.595,129.994,162462
1,17,0.532,0.317,0,-10.693,1,0.0309,0.909,0.0277,0.11,0.28,140.671,193672
1,32,0.684,0.599,9,-5.538,1,0.394,0.166,3.77e-05,0.494,0.4,162.981,216067
1,62,0.549,0.177,11,-15.09,1,0.0363,0.877,0.0056,0.681,0.18,113.379,271406
1,4,0.633,0.459,2,-7.462,0,0.0446,0.355,1.3e-05,0.0715,0.255,60.603,275797
1,41,0.678,0.47,6,-13.017,0,0.0594,0.0305,0.000283,0.0635,0.686,93.144,362600
1,0,0.636,0.459,8,-10.313,1,0.0366,0.392,0.0,0.113,0.183,116.628,329947
1,50,0.633,0.931,1,-7.752,1,0.0686,0.0504,0.109,0.375,0.676,109.116,330933
1,48,0.645,0.667,8,-5.801,1,0.111,0.141,1.49e-05,0.206,0.465,95.169,169000
1,56,0.469,0.594,7,-8.209,1,0.0403,0.0663,0.0,0.0806,0.485,167.223,222760
1,61,0.691,0.732,5,-3.715,0,0.0294,0.0326,0.0,0.0608,0.477,97.949,258293
1,60,0.652,0.604,9,-8.766,0,0.227,0.111,1.01e-05,0.0409,0.675,170.003,249960
1,47,0.607,0.497,11,-7.017,1,0.0374,0.38,0.0,0.0681,0.407,125.951,345133
1,54,0.241,0.445,8,-10.443,1,0.0386,0.694,0.0,0.0842,0.205,78.448,306533
1,59,0.765,0.495,8,-6.267,1,0.0421,0.711,0.00555,0.106,0.562,76.013,273507
1,7,0.485,0.301,4,-14.518,1,0.0336,0.755,8.14e-06,0.104,0.416,180.598,166573
1,55,0.65,0.418,6,-12.363,1,0.0451,0.467,0.000108,0.101,0.265,127.206,233857
1,39,0.843,0.852,2,-5.0,1,0.21,0.132,9.42e-05,0.0993,0.522,125.01,222798
1,26,0.784,0.787,0,-12.29,1,0.0486,0.0776,0.0813,0.0984,0.897,113.707,315733
1,0,0.596,0.476,2,-9.34,1,0.0457,0.102,0.0,0.136,0.361,181.817,203413
1,0,0.668,0.595,5,-10.855,0,0.0698,0.179,0.0,0.943,0.635,121.753,310800
1,23,0.393,0.44,6,-6.225,1,0.0489,0.0778,2.25e-06,0.0817,0.311,140.188,299067
1,41,0.852,0.658,9,-7.104,0,0.172,0.161,0.0131,0.0999,0.839,137.986,265667
1,83,0.521,0.125,9,-17.832,1,0.239,0.751,0.00207,0.265,0.0528,111.554,243725
1,43,0.527,0.765,10,-5.025,0,0.256,0.235,0.0,0.25,0.681,173.767,221800
1,61,0.561,0.541,9,-9.818,0,0.0711,0.054,0.0371,0.0627,0.324,84.241,257920
1,58,0.518,0.376,9,-18.248,0,0.0431,0.933,0.86,0.0976,0.744,158.089,233560
1,16,0.388,0.343,7,-11.468,1,0.0309,0.485,0.00188,0.0783,0.615,144.756,182587
1,43,0.655,0.636,1,-7.84,1,0.0453,0.109,0.237,0.0842,0.185,160.01,444653
1,56,0.706,0.569,0,-7.044,0,0.0861,0.023,0.0,0.0731,0.71,159.824,277947
1,51,0.845,0.517,1,-9.35,1,0.31,0.202,0.00237,0.134,0.641,117.939,206400
1,51,0.504,0.494,5,-7.623,0,0.284,0.402,1.62e-06,0.367,0.425,69.32,229773
1,43,0.705,0.913,4,-7.253,0,0.0484,0.103,0.00111,0.216,0.665,114.959,290573
1,32,0.738,0.619,4,-7.991,1,0.0643,0.471,0.00112,0.222,0.575,94.986,200547
1,18,0.69,0.528,0,-8.675,1,0.0288,0.0349,0.0,0.0547,0.74,88.032,225867
1,30,0.685,0.874,1,-6.508,0,0.0419,0.165,0.0,0.0189,0.903,109.861,246707
1,39,0.779,0.46,4,-17.053,0,0.101,0.039,0.0304,0.0292,0.476,105.419,303400
1,37,0.833,0.675,8,-7.17,0,0.03,0.177,4.12e-06,0.0955,0.968,129.987,254773
1,53,0.61,0.382,5,-9.591,0,0.196,0.161,0.000101,0.126,0.59,74.084,168213
1,9,0.759,0.698,6,-7.361,0,0.0321,0.0146,0.0,0.0783,0.657,110.143,238707
1,63,0.74,0.303,3,-8.612,1,0.117,0.835,0.0,0.0782,0.819,91.958,213933
1,43,0.73,0.731,3,-3.438,0,0.0279,0.278,0.0,0.258,0.649,131.396,216546
1,9,0.821,0.527,4,-9.574,0,0.0314,0.14,0.0,0.0848,0.902,109.123,242600
1,24,0.546,0.686,1,-5.537,1,0.0747,0.0788,0.0,0.0729,0.764,63.547,258347
1,2,0.589,0.547,7,-10.599,1,0.0321,0.721,0.119,0.0852,0.599,176.904,253347
1,64,0.645,0.753,5,-4.929,0,0.122,0.00613,0.0,0.0685,0.498,115.792,179689
1,69,0.586,0.447,3,-4.699,1,0.0287,0.816,0.0,0.277,0.441,107.851,195452
1,0,0.679,0.508,6,-7.293,0,0.288,0.0772,0.00122,0.101,0.639,201.888,218620
1,46,0.711,0.595,1,-12.99,1,0.036,0.0484,0.0327,0.208,0.836,107.473,292227
1,15,0.744,0.702,8,-5.77,0,0.0839,0.00188,0.0542,0.0946,0.967,142.021,252120
1,37,0.661,0.411,7,-11.131,1,0.089,0.0369,0.514,0.104,0.551,83.816,273493
1,55,0.534,0.7,8,-8.71,0,0.0446,0.0143,0.0,0.197,0.447,122.609,229053
1,27,0.748,0.622,11,-9.043,0,0.07,0.0472,0.00254,0.11,0.838,79.95,303227
1,27,0.773,0.627,10,-8.473,0,0.134,0.395,0.00236,0.305,0.885,77.038,259307
1,47,0.45,0.313,9,-15.786,1,0.0309,0.646,0.24,0.441,0.547,100.299,278533
1,44,0.496,0.65,5,-3.867,1,0.103,0.254,8.68e-06,0.101,0.551,134.9,214707
1,27,0.794,0.525,1,-6.582,1,0.161,0.198,3.68e-06,0.124,0.265,160.119,196320
1,54,0.701,0.515,10,-6.551,1,0.0988,0.00843,0.025,0.0772,0.549,197.768,302760
1,83,0.376,0.43,0,-6.585,0,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323
1,49,0.753,0.704,5,-5.562,1,0.0843,0.259,0.143,0.103,0.8,93.951,91465
1,8,0.507,0.516,6,-5.613,0,0.283,0.0237,0.000142,0.0598,0.719,78.786,235200
1,24,0.672,0.499,9,-8.438,1,0.0466,0.29,5.39e-05,0.179,0.351,80.22,252364
1,73,0.705,0.806,9,-3.607,1,0.0309,0.0132,0.00428,0.0701,0.734,103.383,256947
1,64,0.532,0.203,9,-8.524,0,0.0668,0.829,0.0,0.108,0.543,89.646,259920
1,20,0.515,0.855,0,-4.593,1,0.221,0.0555,4.53e-05,0.199,0.729,166.01,214573
1,83,0.609,0.378,4,-9.828,1,0.438,0.835,0.0,0.28,0.515,100.418,233720
1,0,0.497,0.404,7,-7.186,0,0.0576,0.198,3.07e-06,0.53,0.309,104.739,309150
1,66,0.516,0.15,1,-20.41,1,0.0272,0.13,0.0755,0.122,0.206,97.398,173867
1,13,0.73,0.782,1,-6.603,1,0.0266,0.0391,0.0164,0.227,0.921,102.93,216600
1,31,0.571,0.551,7,-7.023,1,0.0306,0.234,0.0,0.13,0.133,127.263,188500
1,46,0.757,0.639,11,-7.34,1,0.434,0.0615,1.45e-05,0.18,0.459,115.234,217200
1,58,0.449,0.89,9,-3.823,0,0.0468,0.000147,0.0198,0.101,0.276,136.069,207106
1,65,0.863,0.576,8,-5.691,1,0.0567,0.406,0.00824,0.141,0.932,100.03,137600
1,29,0.424,0.565,9,-7.01,1,0.0378,0.366,0.00628,0.092,0.0782,96.732,281160
1,60,0.853,0.604,3,-5.794,0,0.0511,0.0696,1.65e-06,0.135,0.86,116.0,186181
1,8,0.515,0.122,10,-11.192,1,0.0439,0.806,0.0,0.112,0.164,167.462,221848
1,65,0.741,0.397,6,-9.34,0,0.035,0.568,0.0,0.153,0.418,85.049,288532
1,52,0.687,0.651,9,-5.36,0,0.0853,0.147,0.0,0.305,0.661,99.994,182680
1,7,0.708,0.602,2,-9.351,1,0.0418,0.329,0.00237,0.128,0.721,143.813,296105
1,59,0.684,0.512,11,-7.232,0,0.0401,0.401,0.0,0.1,0.354,127.908,228966
1,36,0.766,0.852,1,-8.297,1,0.0729,0.0932,0.00343,0.0825,0.886,119.969,322667
1,60,0.516,0.825,4,-3.209,1,0.147,0.188,0.0,0.165,0.424,180.006,192347
1,18,0.469,0.132,10,-14.001,1,0.0807,0.929,0.0,0.0873,0.36,67.011,281467
1,57,0.583,0.435,8,-8.784,1,0.0386,0.434,5.49e-05,0.102,0.292,72.01,276013
1,38,0.46,0.538,1,-7.1,1,0.0318,0.198,2.28e-06,0.087,0.104,139.063,320040
1,42,0.878,0.242,5,-9.438,0,0.281,0.0312,0.00163,0.133,0.43,146.077,284800
1,14,0.448,0.511,7,-7.106,0,0.274,0.505,1.51e-06,0.119,0.393,90.008,219973
1,61,0.198,0.162,1,-15.815,1,0.0343,0.926,0.00896,0.135,0.0527,70.453,185523
1,7,0.615,0.472,5,-6.073,0,0.0267,0.325,0.0,0.115,0.327,80.072,210507
1,0,0.535,0.579,11,-8.533,1,0.0507,0.262,0.000149,0.102,0.541,117.045,349493
1,70,0.74,0.465,7,-8.27,0,0.0411,0.304,0.00404,0.101,0.276,116.741,267384
1,0,0.463,0.713,4,-6.927,0,0.0937,0.00896,0.0,0.216,0.376,173.688,212627
1,56,0.728,0.636,11,-7.033,0,0.171,0.00677,8.47e-05,0.296,0.821,96.512,280880
1,63,0.605,0.226,2,-10.617,0,0.0347,0.715,0.0001,0.35,0.142,122.713,243213
1,52,0.423,0.471,3,-8.775,0,0.168,0.141,0.0,0.116,0.646,82.527,204290
1,72,0.866,0.714,6,-6.107,1,0.22,0.00612,1.88e-05,0.0787,0.384,108.005,163143
1,36,0.668,0.778,11,-4.018,0,0.0584,0.357,0.0,0.138,0.633,100.03,235200
1,2,0.912,0.253,9,-7.051,0,0.163,0.0482,0.251,0.139,0.535,87.358,362307
1,50,0.369,0.549,10,-7.436,1,0.0892,0.512,0.099,0.116,0.246,91.579,198057
1,58,0.697,0.608,4,-10.976,0,0.0463,0.0295,0.0,0.276,0.725,133.879,274533
1,56,0.781,0.629,5,-6.152,0,0.0647,0.229,0.000536,0.0881,0.693,111.975,207307
1,62,0.36,0.0823,2,-9.893,1,0.038,0.93,9.62e-06,0.121,0.134,136.402,198374
1,47,0.734,0.732,5,-6.054,0,0.0295,0.00377,0.209,0.106,0.515,140.021,178480
1,69,0.565,0.245,5,-9.132,1,0.0262,0.781,0.0,0.0998,0.307,75.055,230320
1,4,0.69,0.642,5,-7.103,1,0.0721,0.484,0.112,0.0977,0.363,97.089,190324
1,21,0.732,0.478,7,-9.113,0,0.15,0.287,0.0223,0.0931,0.482,179.874,195987
1,32,0.667,0.899,11,-7.084,0,0.0809,0.0371,4.12e-06,0.541,0.738,101.477,246373
1,55,0.214,0.156,6,-17.515,0,0.0443,0.951,0.00797,0.101,0.132,75.654,240067
1,50,0.468,0.149,5,-13.976,0,0.0363,0.464,0.000276,0.152,0.124,97.965,430000
1,55,0.541,0.378,2,-6.283,0,0.0296,0.636,0.594,0.0899,0.401,136.94,276600
1,29,0.522,0.377,5,-11.692,0,0.0332,0.626,0.0,0.118,0.374,104.968,220000
1,55,0.644,0.581,6,-5.677,0,0.0418,0.0314,0.0,0.124,0.266,99.069,201787
1,52,0.586,0.729,0,-6.806,0,0.287,0.246,0.000235,0.314,0.464,79.888,292152
1,68,0.674,0.413,2,-7.816,1,0.0274,0.837,1.91e-05,0.098,0.503,124.895,237907
1,1,0.587,0.507,7,-6.478,1,0.0285,0.24,0.0,0.148,0.051,120.467,282893
1,70,0.629,0.511,1,-8.651,1,0.0326,0.114,3.91e-06,0.0588,0.181,128.038,331240
1,6,0.418,0.306,10,-12.679,1,0.0289,0.746,3.98e-05,0.0995,0.19,71.251,254493
1,52,0.806,0.954,1,-6.741,1,0.0514,0.0259,0.000617,0.176,0.701,115.229,283934
1,29,0.721,0.726,7,-12.769,1,0.0603,0.00113,0.0,0.282,0.727,103.045,270960
1,12,0.483,0.799,2,-4.567,0,0.0366,0.0188,0.0,0.226,0.171,112.946,244293
1,38,0.747,0.777,8,-7.374,1,0.123,0.0582,0.0,0.339,0.757,116.142,307267
1,57,0.711,0.951,1,-8.406,1,0.0537,0.00189,0.366,0.0229,0.903,121.656,269307
1,30,0.605,0.774,6,-6.269,0,0.315,0.378,6.73e-06,0.0438,0.679,96.795,192002
1,46,0.895,0.645,8,-3.76,0,0.0685,0.0469,0.0205,0.251,0.799,102.082,282027
1,15,0.503,0.689,0,-5.047,1,0.0463,0.252,0.0,0.0861,0.733,82.328,146733
1,25,0.57,0.499,1,-7.349,0,0.103,0.659,1.33e-06,0.424,0.424,116.225,300133
1,56,0.769,0.304,1,-5.87,1,0.366,0.485,0.0,0.0779,0.487,81.008,204455
1,8,0.484,0.58,0,-5.569,0,0.0393,0.264,1.02e-06,0.106,0.542,169.467,227160
1,43,0.701,0.7,0,-7.804,1,0.0621,0.0307,0.0,0.118,0.567,120.618,246520
1,0,0.87,0.92,9,-2.858,0,0.0538,0.00819,0.000838,0.083,0.852,99.123,266493
1,51,0.514,0.496,10,-6.554,0,0.226,0.688,0.00675,0.168,0.481,95.512,193253
1,55,0.394,0.433,8,-13.473,1,0.374,0.485,7.81e-05,0.817,0.394,118.988,184080
1,36,0.704,0.433,9,-5.728,0,0.0863,0.0334,0.0,0.0776,0.816,105.232,224867
1,66,0.559,0.301,9,-9.066,1,0.0297,0.055,0.00979,0.101,0.177,116.123,244333
1,38,0.79,0.594,5,-9.831,0,0.0604,0.308,0.00111,0.114,0.547,122.929,182800
1,56,0.697,0.409,0,-11.238,1,0.0369,0.685,2.83e-05,0.114,0.542,124.382,251133
1,16,0.701,0.747,4,-5.222,0,0.0337,0.0223,0.0,0.119,0.593,97.05,230133
1,46,0.704,0.841,1,-4.784,1,0.0553,0.0228,0.000834,0.463,0.747,150.072,198400
1,1,0.744,0.447,5,-11.014,1,0.0273,0.686,0.0482,0.154,0.702,100.96,215632
1,39,0.503,0.275,11,-12.397,1,0.0473,0.815,0.0,0.0992,0.682,99.984,145439
1,21,0.564,0.807,5,-4.561,1,0.028,0.0285,0.00111,0.192,0.49,67.003,199079
1,62,0.699,0.699,8,-5.564,0,0.0737,0.358,0.0,0.0912,0.611,94.977,206413
1,0,0.433,0.84,4,-4.055,1,0.0665,0.00894,4.12e-06,0.233,0.361,149.447,234644
1,45,0.692,0.465,8,-14.921,1,0.0298,0.199,1.16e-05,0.0997,0.532,122.089,382640
1,25,0.254,0.672,3,-6.158,0,0.0446,0.154,0.0142,0.205,0.771,177.194,191733
1,48,0.433,0.668,9,-6.544,1,0.211,0.221,0.0,0.126,0.351,70.478,436880
1,7,0.469,0.544,0,-9.966,1,0.0788,0.0197,0.0,0.313,0.343,75.086,236320
1,36,0.595,0.623,9,-5.306,1,0.0522,0.629,2.92e-06,0.139,0.302,144.073,448120
1,17,0.743,0.753,1,-6.579,0,0.176,0.00214,2.62e-06,0.34,0.741,120.029,245147
1,62,0.407,0.403,5,-8.396,0,0.113,0.158,5.98e-06,0.553,0.329,90.907,232878
1,66,0.623,0.585,0,-7.895,1,0.124,0.0628,0.000155,0.119,0.538,158.273,174947
1,0,0.8,0.726,11,-7.116,0,0.0753,0.16,0.0,0.202,0.798,122.06,253667
1,74,0.888,0.522,1,-8.936,1,0.43,0.00739,0.0,0.0452,0.623,144.011,123373
1,42,0.606,0.58,4,-7.007,0,0.0355,0.122,0.0,0.0983,0.388,130.857,253973
1,29,0.817,0.312,7,-6.649,1,0.206,0.419,2.91e-06,0.0556,0.456,112.11,258750
1,53,0.7,0.254,10,-16.019,1,0.0429,0.46,0.0,0.1,0.408,91.437,284119
1,4,0.612,0.817,0,-10.13,1,0.0741,0.196,0.0,0.055,0.467,115.132,290160
1,13,0.546,0.57,4,-10.289,0,0.0715,0.196,9.95e-05,0.303,0.282,90.514,258067
1,10,0.633,0.842,0,-4.454,0,0.0334,0.0347,0.0,0.275,0.693,120.009,207072
1,33,0.67,0.72,5,-4.215,0,0.0678,0.0365,0.0,0.131,0.441,176.107,190360
1,32,0.644,0.674,6,-6.998,1,0.0345,0.0761,0.0,0.0659,0.656,155.907,283067
1,66,0.305,0.452,0,-6.077,0,0.0293,0.952,1.68e-05,0.129,0.21,79.83,250133
1,67,0.672,0.752,4,-4.866,1,0.0843,0.0046,0.00047,0.056,0.429,116.945,211838
1,14,0.53,0.398,6,-8.506,1,0.0523,0.274,0.0,0.0858,0.717,129.592,207853
1,25,0.587,0.326,6,-11.204,0,0.0242,0.208,1.01e-05,0.133,0.271,90.813,322533
1,54,0.642,0.575,8,-7.045,1,0.0246,0.0374,0.637,0.196,0.405,98.06,222533
1,17,0.782,0.73,1,-12.112,1,0.127,0.0539,0.0,0.247,0.699,109.593,260733
1,58,0.722,0.0767,1,-16.467,1,0.0551,0.969,1.48e-06,0.127,0.484,84.854,211240
1,80,0.757,0.737,4,-6.728,0,0.114,0.311,0.0,0.113,0.635,98.057,207031
1,0,0.794,0.785,11,-9.939,0,0.0729,0.012,0.0384,0.208,0.581,106.278,260400
1,37,0.654,0.587,4,-8.463,0,0.0329,0.648,0.138,0.097,0.693,71.977,257693
1,41,0.767,0.494,6,-5.349,1,0.0421,0.136,0.000277,0.0603,0.801,96.003,260067
1,51,0.651,0.501,0,-8.914,0,0.0312,0.314,0.0,0.141,0.373,109.896,264600
1,0,0.534,0.485,9,-8.045,1,0.0467,0.537,1.79e-06,0.104,0.102,80.923,384307
1,0,0.493,0.7,7,-11.64,1,0.347,0.483,0.00447,0.146,0.961,135.091,120902
1,55,0.368,0.34,0,-11.21,1,0.065,0.69,0.0163,0.101,0.0455,97.758,297027
1,53,0.7,0.812,3,-4.8,1,0.0311,0.0245,0.0,0.102,0.855,107.983,185239
1,81,0.584,0.407,1,-7.356,0,0.046,0.476,0.0,0.18,0.341,115.124,246735
1,72,0.538,0.449,1,-8.078,1,0.0463,0.344,0.0,0.157,0.27,132.639,249320
1,4,0.619,0.76,0,-3.91,0,0.0295,0.518,5.69e-05,0.194,0.645,101.018,224000
1,52,0.436,0.636,8,-5.065,1,0.0394,0.00914,0.0,0.137,0.272,93.594,506200
1,47,0.582,0.113,2,-10.316,0,0.0491,0.722,0.0,0.116,0.354,137.179,201267
1,38,0.745,0.34,5,-15.917,1,0.0421,0.0207,2.59e-05,0.147,0.675,102.334,353467
1,55,0.72,0.67,2,-10.224,1,0.132,0.305,0.0,0.0928,0.566,121.342,305280
1,66,0.517,0.525,9,-7.494,0,0.0492,0.217,0.0,0.107,0.478,170.049,240867
1,41,0.727,0.387,1,-12.333,1,0.0412,0.248,0.0102,0.0625,0.966,160.395,150400
1,26,0.756,0.57,10,-13.267,0,0.0973,0.0532,0.0227,0.0559,0.767,97.92,337000
1,0,0.293,0.255,4,-11.155,0,0.0416,0.975,0.000248,0.101,0.363,170.565,334570
1,37,0.741,0.606,8,-10.386,0,0.0442,0.0129,0.000508,0.0802,0.536,81.889,259040
1,54,0.832,0.391,8,-8.504,1,0.0629,0.0564,0.0,0.224,0.436,104.961,238800
1,22,0.788,0.68,7,-3.436,0,0.0437,0.038,0.00154,0.0499,0.911,95.01,172889
1,71,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,239440
1,68,0.693,0.369,7,-12.683,0,0.175,0.637,0.00335,0.0951,0.141,140.148,203240
1,47,0.764,0.507,5,-8.199,0,0.153,0.153,0.0,0.0879,0.809,77.256,320027
1,52,0.713,0.378,7,-9.04,0,0.0298,0.00561,0.00186,0.0845,0.291,99.055,260067
1,68,0.746,0.825,1,-4.666,1,0.169,0.0142,0.0107,0.121,0.584,152.914,204150
1,71,0.531,0.269,1,-10.6,1,0.0406,0.866,0.0,0.116,0.52,84.186,229557
1,9,0.609,0.684,1,-10.133,1,0.0512,0.432,0.000254,0.239,0.53,81.981,307733
1,46,0.811,0.53,2,-8.537,0,0.0355,0.0067,0.0285,0.0801,0.75,107.853,307000
1,28,0.659,0.481,2,-5.29,1,0.0365,0.714,4.62e-05,0.0909,0.346,75.945,253421
1,55,0.552,0.403,2,-11.791,0,0.167,0.402,3.78e-06,0.0617,0.394,67.531,321360
1,39,0.723,0.546,1,-9.75,0,0.0302,0.083,0.0,0.28,0.591,94.645,285947
1,32,0.906,0.421,2,-8.859,1,0.0314,0.26,0.00455,0.0988,0.359,97.03,274360
1,63,0.82,0.464,11,-8.45,1,0.0481,0.156,0.0,0.101,0.872,109.374,207307
1,47,0.658,0.711,2,-7.424,0,0.0425,0.0759,1.77e-05,0.0446,0.614,172.365,284587
1,77,0.875,0.813,7,-4.502,1,0.0578,0.00618,0.0,0.321,0.859,114.994,184882
1,0,0.868,0.648,4,-9.468,0,0.271,0.176,0.0161,0.111,0.754,96.673,252493
1,54,0.643,0.132,5,-11.266,0,0.0931,0.909,0.0,0.101,0.132,114.251,234080
1,0,0.646,0.277,9,-12.914,0,0.0555,0.635,0.000218,0.105,0.466,109.084,235387
1,3,0.454,0.579,5,-4.5,0,0.342,0.0228,6.55e-05,0.27,0.403,119.435,201020
1,60,0.72,0.657,11,-6.823,0,0.295,0.0262,2.33e-06,0.209,0.657,172.168,295387
1,40,0.584,0.216,7,-15.301,1,0.0415,0.873,0.000868,0.109,0.151,106.755,210520
1,5,0.53,0.631,9,-6.973,1,0.204,0.222,0.0,0.312,0.591,80.153,217600
1,59,0.769,0.826,7,-8.252,1,0.0624,0.267,0.0177,0.0684,0.762,95.862,251467
1,56,0.799,0.514,7,-6.794,0,0.0478,0.291,0.0,0.518,0.454,125.104,317560
1,71,0.643,0.904,0,-3.694,1,0.0739,0.0776,0.0,0.189,0.481,103.028,195419
1,48,0.451,0.518,0,-9.149,1,0.116,0.716,0.0,0.102,0.411,111.827,249640
1,9,0.754,0.678,7,-8.59,1,0.0551,0.0704,6.53e-06,0.0283,0.855,99.041,274200
1,50,0.685,0.696,8,-4.288,1,0.0321,0.432,0.0,0.127,0.65,160.017,208891
1,25,0.681,0.722,7,-3.558,0,0.0432,0.0348,0.00537,0.223,0.226,89.876,351147
1,36,0.598,0.39,10,-11.798,1,0.028,0.952,0.0513,0.112,0.765,107.018,187724
1,64,0.707,0.759,11,-12.328,0,0.046,0.0769,2.84e-05,0.0775,0.955,115.142,229107
1,54,0.713,0.503,7,-9.663,1,0.0575,0.0323,0.167,0.0601,0.211,95.019,221173
1,33,0.842,0.686,6,-11.672,0,0.138,0.0337,8.17e-06,0.0526,0.785,113.12,330533
1,41,0.631,0.494,11,-8.335,0,0.101,0.31,1.77e-05,0.064,0.542,88.559,244867
1,34,0.193,0.229,7,-11.392,1,0.0342,0.907,1.51e-06,0.686,0.138,76.454,373747
1,45,0.83,0.374,9,-9.875,0,0.0481,0.0331,0.34,0.0931,0.59,109.963,194783
1,54,0.639,0.907,9,-7.85,1,0.0409,0.0128,0.328,0.704,0.696,97.019,234333
1,75,0.521,0.746,5,-3.421,1,0.0349,0.0486,0.0,0.236,0.15,132.014,196107
1,44,0.852,0.322,4,-7.021,0,0.0345,0.184,1.04e-05,0.114,0.33,118.92,254027
1,55,0.81,0.534,10,-7.791,0,0.0599,0.131,0.00375,0.0671,0.863,97.87,257680
1,20,0.729,0.728,6,-5.436,1,0.267,0.0275,1.97e-06,0.131,0.553,80.646,241000
1,62,0.808,0.805,1,-3.392,1,0.103,0.00113,0.0585,0.193,0.886,107.965,240758
1,63,0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589,236773
1,71,0.832,0.368,4,-8.627,0,0.133,0.2,0.0513,0.353,0.2,100.045,220800
1,31,0.767,0.288,5,-10.806,1,0.0354,0.811,1.16e-06,0.126,0.392,133.886,222853
1,27,0.431,0.723,5,-5.221,1,0.125,0.674,0.0,0.325,0.495,82.3,199947
1,70,0.519,0.731,11,-3.993,1,0.0402,0.0571,0.0,0.381,0.296,82.967,173975
1,1,0.436,0.21,2,-15.099,1,0.0659,0.759,0.115,0.258,0.0485,139.744,209080
1,37,0.252,0.289,7,-10.003,1,0.0442,0.462,0.0169,0.243,0.173,66.064,198013
